,subfamily,sum,cat
pseudobulk_928,NR/1:nuclearreceptor,0.0394787020049985,immune
pseudobulk_929,NR/1:nuclearreceptor,0.0432025598711331,immune
pseudobulk_930,NR/1:nuclearreceptor,0.0404830717598086,immune
pseudobulk_931,NR/1:nuclearreceptor,0.0517397341318426,immune
pseudobulk_932,NR/1:nuclearreceptor,0.0497266724705693,immune
pseudobulk_933,NR/1:nuclearreceptor,0.052539655123837,immune
pseudobulk_934,NR/1:nuclearreceptor,0.0497339816065501,immune
pseudobulk_935,NR/1:nuclearreceptor,0.049037273507565,immune
pseudobulk_936,NR/1:nuclearreceptor,0.0465058087720533,immune
pseudobulk_937,NR/1:nuclearreceptor,0.047202448127791,immune
pseudobulk_938,NR/1:nuclearreceptor,0.0468006297014651,immune
pseudobulk_939,NR/1:nuclearreceptor,0.0434619311708955,immune
pseudobulk_940,NR/1:nuclearreceptor,0.028374004788929298,immune
pseudobulk_941,NR/1:nuclearreceptor,0.0536600431660188,immune
pseudobulk_942,NR/1:nuclearreceptor,0.0391180024016646,immune
pseudobulk_943,NR/1:nuclearreceptor,0.0544142583385107,immune
pseudobulk_944,NR/1:nuclearreceptor,0.0426477325381709,immune
pseudobulk_945,NR/1:nuclearreceptor,0.050993620534427096,immune
pseudobulk_946,NR/1:nuclearreceptor,0.0532059478573496,immune
pseudobulk_947,NR/1:nuclearreceptor,0.0507106697186825,immune
pseudobulk_948,NR/1:nuclearreceptor,0.0557472729124127,connective
pseudobulk_949,NR/1:nuclearreceptor,0.0484849513159131,connective
pseudobulk_950,NR/1:nuclearreceptor,0.0636095466325057,connective
pseudobulk_951,NR/1:nuclearreceptor,0.0668184352107343,epithelial
pseudobulk_952,NR/1:nuclearreceptor,0.0672295587137339,epithelial
pseudobulk_953,NR/1:nuclearreceptor,0.06742510455660489,epithelial
pseudobulk_954,NR/1:nuclearreceptor,0.0676885931752619,epithelial
pseudobulk_955,NR/1:nuclearreceptor,0.0647886879742143,connective
pseudobulk_956,NR/1:nuclearreceptor,0.0608574940124524,connective
pseudobulk_957,NR/1:nuclearreceptor,0.06700412475038281,connective
pseudobulk_958,NR/1:nuclearreceptor,0.0664103768067429,epithelial
pseudobulk_959,NR/1:nuclearreceptor,0.0627612831303847,connective
pseudobulk_960,NR/1:nuclearreceptor,0.06815601815469541,epithelial
pseudobulk_961,NR/1:nuclearreceptor,0.0596117861568925,connective
pseudobulk_962,NR/1:nuclearreceptor,0.0666769747622308,epithelial
pseudobulk_963,NR/1:nuclearreceptor,0.0654349979013201,epithelial
pseudobulk_964,NR/1:nuclearreceptor,0.0666890593711283,epithelial
pseudobulk_965,NR/1:nuclearreceptor,0.0235974970273671,macroglial
pseudobulk_966,NR/1:nuclearreceptor,0.06707351782824819,epithelial
pseudobulk_967,NR/1:nuclearreceptor,0.0631359028629956,epithelial
pseudobulk_968,NR/1:nuclearreceptor,0.0602960009127852,epithelial
pseudobulk_969,NR/1:nuclearreceptor,0.0638887247769159,epithelial
pseudobulk_970,NR/1:nuclearreceptor,0.062225587898865,epithelial
pseudobulk_971,NR/1:nuclearreceptor,0.0631630797870455,epithelial
pseudobulk_972,NR/1:nuclearreceptor,0.0507821323117239,epithelial
pseudobulk_973,NR/1:nuclearreceptor,0.0617764052003618,epithelial
pseudobulk_974,NR/1:nuclearreceptor,0.0612868530442935,epithelial
pseudobulk_975,NR/1:nuclearreceptor,0.061391285853460195,epithelial
pseudobulk_976,NR/1:nuclearreceptor,0.0648873463505876,epithelial
pseudobulk_977,NR/1:nuclearreceptor,0.067796664079651,epithelial
pseudobulk_978,NR/1:nuclearreceptor,0.0571552488836457,epithelial
pseudobulk_979,NR/1:nuclearreceptor,0.0678248507902025,epithelial
pseudobulk_980,NR/1:nuclearreceptor,0.0680619850754735,epithelial
pseudobulk_981,NR/1:nuclearreceptor,0.042016519000753504,endothelial
pseudobulk_982,NR/1:nuclearreceptor,0.049673501052893504,immune
pseudobulk_983,NR/1:nuclearreceptor,0.0425569563230962,immune
pseudobulk_984,NR/1:nuclearreceptor,0.0397559804259796,immune
pseudobulk_985,NR/1:nuclearreceptor,0.0481595194432882,endothelial
pseudobulk_986,NR/1:nuclearreceptor,0.058327318751252806,endothelial
pseudobulk_987,NR/1:nuclearreceptor,0.0449836580082772,immune
pseudobulk_988,NR/1:nuclearreceptor,0.051435081171802906,endothelial
pseudobulk_989,NR/1:nuclearreceptor,0.051032198825850805,immune
pseudobulk_990,NR/1:nuclearreceptor,0.0426003320608285,immune
pseudobulk_991,NR/1:nuclearreceptor,0.0512176428455856,endothelial
pseudobulk_992,NR/1:nuclearreceptor,0.0506779166171324,endothelial
pseudobulk_993,NR/1:nuclearreceptor,0.0511272330768403,epithelial
pseudobulk_994,NR/1:nuclearreceptor,0.070661077275872,epithelial
pseudobulk_995,NR/1:nuclearreceptor,0.07129099860321692,epithelial
pseudobulk_996,NR/1:nuclearreceptor,0.0702372647356238,epithelial
pseudobulk_997,NR/1:nuclearreceptor,0.06780477950815089,epithelial
pseudobulk_998,NR/1:nuclearreceptor,0.0707070692442354,epithelial
pseudobulk_999,NR/1:nuclearreceptor,0.0700270504457874,epithelial
pseudobulk_0,ETS/2:ETS,3.3168717727530685,immune
pseudobulk_1,ETS/2:ETS,2.8163170802727047,immune
pseudobulk_2,ETS/2:ETS,3.1301664137681593,immune
pseudobulk_3,ETS/2:ETS,2.538437638839236,immune
pseudobulk_4,ETS/2:ETS,2.7469225169625076,immune
pseudobulk_5,ETS/2:ETS,2.5465275498281645,immune
pseudobulk_6,ETS/2:ETS,3.083408210892225,immune
pseudobulk_7,ETS/2:ETS,2.8966906080022405,immune
pseudobulk_8,ETS/2:ETS,2.9034809941658697,immune
pseudobulk_9,ETS/2:ETS,3.0300022113660763,immune
pseudobulk_10,ETS/2:ETS,3.352287858491758,immune
pseudobulk_11,ETS/2:ETS,2.679291160078714,immune
pseudobulk_12,ETS/2:ETS,2.587903037318023,immune
pseudobulk_13,ETS/2:ETS,2.5499186947708887,immune
pseudobulk_14,ETS/2:ETS,3.1955474707647173,immune
pseudobulk_15,ETS/2:ETS,3.3727544452995,immune
pseudobulk_16,ETS/2:ETS,2.161317573016271,immune
pseudobulk_17,ETS/2:ETS,3.0427162825362695,immune
pseudobulk_18,ETS/2:ETS,3.232583996315946,immune
pseudobulk_19,ETS/2:ETS,2.608728552702809,immune
pseudobulk_20,ETS/2:ETS,3.20416412618942,immune
pseudobulk_21,ETS/2:ETS,3.2232133513898535,immune
pseudobulk_22,ETS/2:ETS,3.3209686698391976,immune
pseudobulk_23,ETS/2:ETS,3.313851906801568,immune
pseudobulk_24,ETS/2:ETS,3.063051667108078,immune
pseudobulk_25,ETS/2:ETS,2.977160029753571,immune
pseudobulk_26,ETS/2:ETS,2.9540631078998496,immune
pseudobulk_27,ETS/2:ETS,3.0156232761801167,immune
pseudobulk_28,ETS/2:ETS,2.9092973709921295,immune
pseudobulk_29,ETS/2:ETS,3.2686811441089905,immune
pseudobulk_30,ETS/2:ETS,3.1670314690127217,immune
pseudobulk_31,ETS/2:ETS,2.690609531127842,immune
pseudobulk_32,ETS/2:ETS,2.8005740885273505,immune
pseudobulk_33,ETS/2:ETS,3.0400713267736075,immune
pseudobulk_34,ETS/2:ETS,2.594997177075123,immune
pseudobulk_35,ETS/2:ETS,3.1368875828920806,immune
pseudobulk_36,ETS/2:ETS,3.1815727109787924,immune
pseudobulk_37,ETS/2:ETS,3.071298882947298,immune
pseudobulk_38,ETS/2:ETS,2.617535734054394,immune
pseudobulk_39,ETS/2:ETS,3.16883697221055,immune
pseudobulk_40,ETS/2:ETS,2.4303508298676153,immune
pseudobulk_41,ETS/2:ETS,2.370531334745459,immune
pseudobulk_42,ETS/2:ETS,3.3312364635057685,immune
pseudobulk_43,ETS/2:ETS,2.4591140050906626,immune
pseudobulk_44,ETS/2:ETS,2.970327263232315,immune
pseudobulk_45,ETS/2:ETS,3.282600853592151,immune
pseudobulk_46,ETS/2:ETS,2.716243402566755,immune
pseudobulk_47,ETS/2:ETS,2.9937142053386143,immune
pseudobulk_48,ETS/2:ETS,2.8833957629976736,immune
pseudobulk_49,ETS/2:ETS,3.1329840545076824,immune
pseudobulk_50,ETS/2:ETS,3.2606996339745766,immune
pseudobulk_51,ETS/2:ETS,3.108080797130236,immune
pseudobulk_52,ETS/2:ETS,3.0133078766521004,immune
pseudobulk_53,ETS/2:ETS,3.110162385506549,immune
pseudobulk_54,ETS/2:ETS,3.274037890951144,immune
pseudobulk_55,ETS/2:ETS,2.8157828736584576,immune
pseudobulk_56,ETS/2:ETS,2.928297108621331,immune
pseudobulk_57,ETS/2:ETS,2.6025159718192246,immune
pseudobulk_58,ETS/2:ETS,2.1797125509328854,immune
pseudobulk_59,ETS/2:ETS,3.3318304729182215,immune
pseudobulk_60,ETS/2:ETS,2.9012436781194935,immune
pseudobulk_61,ETS/2:ETS,1.5578264888026698,immune
pseudobulk_62,ETS/2:ETS,2.6962519781663947,immune
pseudobulk_63,ETS/2:ETS,2.129834605431819,immune
pseudobulk_64,ETS/2:ETS,2.2238063168479076,immune
pseudobulk_65,ETS/2:ETS,3.2021624688059034,immune
pseudobulk_66,ETS/2:ETS,3.065006838995026,immune
pseudobulk_67,ETS/2:ETS,2.5602623287122643,immune
pseudobulk_68,ETS/2:ETS,2.4117935087997413,immune
pseudobulk_69,ETS/2:ETS,2.8515784775372532,immune
pseudobulk_70,ETS/2:ETS,2.976630370772904,immune
pseudobulk_71,ETS/2:ETS,2.4110688488872194,immune
pseudobulk_72,ETS/2:ETS,2.648814316038618,immune
pseudobulk_73,ETS/2:ETS,2.9626596200396254,immune
pseudobulk_74,ETS/2:ETS,2.513662935089081,immune
pseudobulk_75,ETS/2:ETS,2.411178932190518,immune
pseudobulk_76,ETS/2:ETS,2.4358533304184626,immune
pseudobulk_77,ETS/2:ETS,2.7157430391453032,immune
pseudobulk_78,ETS/2:ETS,2.6686744974576815,immune
pseudobulk_79,ETS/2:ETS,2.886780015774997,immune
pseudobulk_80,ETS/2:ETS,2.8629424953796785,immune
pseudobulk_81,ETS/2:ETS,2.519198015856085,immune
pseudobulk_82,ETS/2:ETS,2.4476522563782,immune
pseudobulk_83,ETS/2:ETS,2.972420157282608,immune
pseudobulk_84,ETS/2:ETS,2.441710120445344,immune
pseudobulk_85,ETS/2:ETS,2.459120640880423,immune
pseudobulk_86,ETS/2:ETS,3.132514551049093,immune
pseudobulk_87,ETS/2:ETS,2.9089356564218116,immune
pseudobulk_88,ETS/2:ETS,2.935436881962226,immune
pseudobulk_89,ETS/2:ETS,3.1161260918015556,immune
pseudobulk_90,ETS/2:ETS,2.4405211089469905,immune
pseudobulk_91,ETS/2:ETS,3.211685119778843,immune
pseudobulk_92,ETS/2:ETS,2.924464281415561,immune
pseudobulk_93,ETS/2:ETS,2.777333883277601,immune
pseudobulk_94,ETS/2:ETS,2.974383083848801,immune
pseudobulk_95,ETS/2:ETS,2.8017838582454653,immune
pseudobulk_96,ETS/2:ETS,3.0995638074527907,immune
pseudobulk_97,ETS/2:ETS,2.639316763088567,immune
pseudobulk_98,ETS/2:ETS,2.9005400842142937,immune
pseudobulk_99,ETS/2:ETS,2.916576322677423,immune
pseudobulk_100,ETS/2:ETS,3.213813110720361,immune
pseudobulk_101,ETS/2:ETS,3.139264353609173,immune
pseudobulk_102,ETS/2:ETS,2.9809384939726384,immune
pseudobulk_103,ETS/2:ETS,2.4946693037054444,immune
pseudobulk_104,ETS/2:ETS,3.350123966578389,immune
pseudobulk_105,ETS/2:ETS,2.8112818908411956,immune
pseudobulk_106,ETS/2:ETS,3.1455672946758506,immune
pseudobulk_107,ETS/2:ETS,2.8251981791108784,immune
pseudobulk_108,ETS/2:ETS,3.1790744154713995,immune
pseudobulk_109,ETS/2:ETS,2.8059259820729436,immune
pseudobulk_110,ETS/2:ETS,3.1340513160685015,immune
pseudobulk_111,ETS/2:ETS,2.297634198912413,immune
pseudobulk_112,ETS/2:ETS,3.173359880223864,immune
pseudobulk_113,ETS/2:ETS,1.665750361804379,immune
pseudobulk_114,ETS/2:ETS,1.9206445736926925,immune
pseudobulk_115,ETS/2:ETS,2.186064768058708,immune
pseudobulk_116,ETS/2:ETS,2.9104487413314875,immune
pseudobulk_117,ETS/2:ETS,3.1138489303411863,immune
pseudobulk_118,ETS/2:ETS,3.2027702846680715,immune
pseudobulk_119,ETS/2:ETS,3.0043156550964287,immune
pseudobulk_120,ETS/2:ETS,2.6639109986281193,immune
pseudobulk_121,ETS/2:ETS,2.6012271158397144,immune
pseudobulk_122,ETS/2:ETS,2.7648396981821803,immune
pseudobulk_123,ETS/2:ETS,2.918890537112014,immune
pseudobulk_124,ETS/2:ETS,3.1923895976506116,immune
pseudobulk_125,ETS/2:ETS,3.1551179937086946,immune
pseudobulk_126,ETS/2:ETS,1.9112088230976898,immune
pseudobulk_127,ETS/2:ETS,2.8858308235648957,immune
pseudobulk_128,ETS/2:ETS,2.9791654391447024,immune
pseudobulk_129,ETS/2:ETS,3.1000996200600577,immune
pseudobulk_130,ETS/2:ETS,3.0161163680022525,immune
pseudobulk_131,ETS/2:ETS,3.0644276808889055,immune
pseudobulk_132,ETS/2:ETS,2.527572222112206,immune
pseudobulk_133,ETS/2:ETS,2.834195646777511,immune
pseudobulk_134,ETS/2:ETS,2.6876526387204587,immune
pseudobulk_135,ETS/2:ETS,3.385175410425285,immune
pseudobulk_136,ETS/2:ETS,2.975078474946707,immune
pseudobulk_137,ETS/2:ETS,2.921020073234098,immune
pseudobulk_138,ETS/2:ETS,2.639410365838552,immune
pseudobulk_139,ETS/2:ETS,3.0317502061370707,immune
pseudobulk_140,ETS/2:ETS,3.160855331268971,immune
pseudobulk_141,ETS/2:ETS,2.82244391163112,immune
pseudobulk_142,ETS/2:ETS,2.6688607807591262,immune
pseudobulk_143,ETS/2:ETS,2.627759064604101,immune
pseudobulk_144,ETS/2:ETS,2.9370808973762847,immune
pseudobulk_145,ETS/2:ETS,3.106898438534693,immune
pseudobulk_146,ETS/2:ETS,2.837711643194774,immune
pseudobulk_147,ETS/2:ETS,3.1621522080385995,immune
pseudobulk_148,ETS/2:ETS,2.9774498891783825,immune
pseudobulk_149,ETS/2:ETS,3.2059222098905535,immune
pseudobulk_150,ETS/2:ETS,3.1742098904214746,immune
pseudobulk_151,ETS/2:ETS,2.7080840631388066,immune
pseudobulk_152,ETS/2:ETS,3.213283571647475,immune
pseudobulk_153,ETS/2:ETS,3.0695346068823657,immune
pseudobulk_154,ETS/2:ETS,2.544453697046259,immune
pseudobulk_155,ETS/2:ETS,2.8332893431652284,immune
pseudobulk_156,ETS/2:ETS,2.998772159509821,immune
pseudobulk_157,ETS/2:ETS,2.955606579234877,immune
pseudobulk_158,ETS/2:ETS,2.9592370224418056,immune
pseudobulk_159,ETS/2:ETS,3.0506111128270215,immune
pseudobulk_160,ETS/2:ETS,1.9245629417127876,endothelial
pseudobulk_161,ETS/2:ETS,1.9569633026840108,endothelial
pseudobulk_162,ETS/2:ETS,0.8776621225401819,epithelial
pseudobulk_163,ETS/2:ETS,1.6611662773457234,connective
pseudobulk_164,ETS/2:ETS,2.0070913190720545,connective
pseudobulk_165,ETS/2:ETS,1.3061525245429895,connective
pseudobulk_166,ETS/2:ETS,1.6422725122465582,muscle
pseudobulk_167,ETS/2:ETS,1.3716639578337837,muscle
pseudobulk_168,ETS/2:ETS,1.4105471264774625,connective
pseudobulk_169,ETS/2:ETS,1.6762670120369818,muscle
pseudobulk_170,ETS/2:ETS,1.6645248483400739,connective
pseudobulk_171,ETS/2:ETS,1.706038437027013,connective
pseudobulk_172,ETS/2:ETS,1.3543471047305444,epithelial
pseudobulk_173,ETS/2:ETS,1.7996116881113209,connective
pseudobulk_174,ETS/2:ETS,1.6667596400802664,connective
pseudobulk_175,ETS/2:ETS,1.4868316126812662,connective
pseudobulk_176,ETS/2:ETS,1.4152204322162958,connective
pseudobulk_177,ETS/2:ETS,1.2269249070304737,connective
pseudobulk_178,ETS/2:ETS,1.572970385575894,connective
pseudobulk_179,ETS/2:ETS,1.4797010888869353,epithelial
pseudobulk_180,ETS/2:ETS,1.6710742191971746,connective
pseudobulk_181,ETS/2:ETS,1.3978660194843486,epithelial
pseudobulk_182,ETS/2:ETS,1.6224881897069228,connective
pseudobulk_183,ETS/2:ETS,1.586372849356843,connective
pseudobulk_184,ETS/2:ETS,1.4601173246483032,connective
pseudobulk_185,ETS/2:ETS,1.4281429324619181,connective
pseudobulk_186,ETS/2:ETS,1.67199884669389,connective
pseudobulk_187,ETS/2:ETS,1.6316253000841185,connective
pseudobulk_188,ETS/2:ETS,1.604769862955431,connective
pseudobulk_189,ETS/2:ETS,1.510742631100578,connective
pseudobulk_190,ETS/2:ETS,1.4903179070679413,connective
pseudobulk_191,ETS/2:ETS,1.4586730968439896,connective
pseudobulk_192,ETS/2:ETS,1.4375533566053438,connective
pseudobulk_193,ETS/2:ETS,1.5807299112202544,connective
pseudobulk_194,ETS/2:ETS,2.6348448594944722,immune
pseudobulk_195,ETS/2:ETS,2.7113977285916855,immune
pseudobulk_196,ETS/2:ETS,2.48722120062302,immune
pseudobulk_197,ETS/2:ETS,2.8144572440742133,immune
pseudobulk_198,ETS/2:ETS,2.501217785567854,immune
pseudobulk_199,ETS/2:ETS,2.8441010325568588,immune
pseudobulk_200,ETS/2:ETS,2.520176019563217,immune
pseudobulk_201,ETS/2:ETS,2.5613521714985774,immune
pseudobulk_202,ETS/2:ETS,2.4776569371460884,immune
pseudobulk_203,ETS/2:ETS,2.8857365638650614,immune
pseudobulk_204,ETS/2:ETS,2.616089815681329,immune
pseudobulk_205,ETS/2:ETS,2.4167547040851725,immune
pseudobulk_206,ETS/2:ETS,2.780797133804293,immune
pseudobulk_207,ETS/2:ETS,2.8847950245981275,immune
pseudobulk_208,ETS/2:ETS,3.0889101449865786,immune
pseudobulk_209,ETS/2:ETS,3.16056695079896,immune
pseudobulk_210,ETS/2:ETS,3.141617591056269,immune
pseudobulk_211,ETS/2:ETS,3.026733688253438,immune
pseudobulk_212,ETS/2:ETS,2.7580161016085123,immune
pseudobulk_213,ETS/2:ETS,3.0055000592255903,immune
pseudobulk_214,ETS/2:ETS,2.5865874006412866,immune
pseudobulk_215,ETS/2:ETS,2.786980977904471,immune
pseudobulk_216,ETS/2:ETS,2.6356912988121564,immune
pseudobulk_217,ETS/2:ETS,2.8542462151381125,immune
pseudobulk_218,ETS/2:ETS,2.2375263571957413,epithelial
pseudobulk_219,ETS/2:ETS,1.9098924934987678,epithelial
pseudobulk_220,ETS/2:ETS,2.2725897086420384,epithelial
pseudobulk_221,ETS/2:ETS,2.220574487611879,epithelial
pseudobulk_222,ETS/2:ETS,2.321206840089866,epithelial
pseudobulk_223,ETS/2:ETS,2.3187183846603094,epithelial
pseudobulk_224,ETS/2:ETS,2.248674288392061,epithelial
pseudobulk_225,ETS/2:ETS,2.1914551567169775,epithelial
pseudobulk_226,ETS/2:ETS,2.18505724013084,epithelial
pseudobulk_227,ETS/2:ETS,2.08491043990943,epithelial
pseudobulk_228,ETS/2:ETS,1.9811635485166283,epithelial
pseudobulk_229,ETS/2:ETS,1.951339589199046,epithelial
pseudobulk_230,ETS/2:ETS,1.6279544248172841,epithelial
pseudobulk_231,ETS/2:ETS,2.3382786593137954,epithelial
pseudobulk_232,ETS/2:ETS,2.3297414364060334,epithelial
pseudobulk_233,ETS/2:ETS,1.694372573780123,epithelial
pseudobulk_234,ETS/2:ETS,2.296351582743222,epithelial
pseudobulk_235,ETS/2:ETS,1.5254131543624623,epithelial
pseudobulk_236,ETS/2:ETS,1.8998290790987027,epithelial
pseudobulk_237,ETS/2:ETS,2.1982540135213586,epithelial
pseudobulk_238,ETS/2:ETS,2.0874177985770017,epithelial
pseudobulk_239,ETS/2:ETS,1.7626365530013512,epithelial
pseudobulk_240,ETS/2:ETS,1.743305669035175,epithelial
pseudobulk_241,ETS/2:ETS,2.192035586296691,epithelial
pseudobulk_242,ETS/2:ETS,1.99215293322049,epithelial
pseudobulk_243,ETS/2:ETS,1.9823678450557005,epithelial
pseudobulk_244,ETS/2:ETS,2.015251458506094,epithelial
pseudobulk_245,ETS/2:ETS,1.8155281002400385,epithelial
pseudobulk_246,ETS/2:ETS,1.8695401324657666,epithelial
pseudobulk_247,ETS/2:ETS,1.952372931598796,epithelial
pseudobulk_248,ETS/2:ETS,2.1599129021051278,epithelial
pseudobulk_249,ETS/2:ETS,1.7835767467913626,epithelial
pseudobulk_250,ETS/2:ETS,1.8798578843561642,epithelial
pseudobulk_251,ETS/2:ETS,1.6801769430458025,epithelial
pseudobulk_252,ETS/2:ETS,1.7595978151657568,epithelial
pseudobulk_253,ETS/2:ETS,1.384475385813852,macroglial
pseudobulk_254,ETS/2:ETS,1.9068824913992959,macroglial
pseudobulk_255,ETS/2:ETS,2.1715088437776964,endothelial
pseudobulk_256,ETS/2:ETS,1.8953656023950256,macroglial
pseudobulk_257,ETS/2:ETS,1.6417818000481872,connective
pseudobulk_258,ETS/2:ETS,1.8056910323211863,macroglial
pseudobulk_259,ETS/2:ETS,1.6058442237699582,macroglial
pseudobulk_260,ETS/2:ETS,1.5679448464070393,macroglial
pseudobulk_261,ETS/2:ETS,2.0026069887098794,macroglial
pseudobulk_262,ETS/2:ETS,1.4606148385355429,macroglial
pseudobulk_263,ETS/2:ETS,1.7386324360704695,pericyte
pseudobulk_264,ETS/2:ETS,1.8560034464171566,macroglial
pseudobulk_265,ETS/2:ETS,2.1905326091218686,endothelial
pseudobulk_266,ETS/2:ETS,1.5125763549876812,pericyte
pseudobulk_267,ETS/2:ETS,1.758134386502201,macroglial
pseudobulk_268,ETS/2:ETS,2.2356572027492745,endothelial
pseudobulk_269,ETS/2:ETS,2.3030853944073844,endothelial
pseudobulk_270,ETS/2:ETS,1.5027960244333318,connective
pseudobulk_271,ETS/2:ETS,1.929644109928625,macroglial
pseudobulk_272,ETS/2:ETS,1.8632186696631774,macroglial
pseudobulk_273,ETS/2:ETS,2.1727655582944805,endothelial
pseudobulk_274,ETS/2:ETS,1.5847422568185667,macroglial
pseudobulk_275,ETS/2:ETS,1.0158606101326721,neuronal
pseudobulk_276,ETS/2:ETS,1.781326644602808,macroglial
pseudobulk_277,ETS/2:ETS,1.3490747462492385,macroglial
pseudobulk_278,ETS/2:ETS,1.7652440547244566,macroglial
pseudobulk_279,ETS/2:ETS,1.9553274744393945,macroglial
pseudobulk_280,ETS/2:ETS,1.849865336960642,endothelial
pseudobulk_281,ETS/2:ETS,1.3100934638277923,macroglial
pseudobulk_282,ETS/2:ETS,1.9092226498760225,macroglial
pseudobulk_283,ETS/2:ETS,0.8644362727645731,macroglial
pseudobulk_284,ETS/2:ETS,1.012874849926443,neuronal
pseudobulk_285,ETS/2:ETS,1.0373997405185897,macroglial
pseudobulk_286,ETS/2:ETS,1.0533743621654084,neuronal
pseudobulk_287,ETS/2:ETS,1.3023233505155023,macroglial
pseudobulk_288,ETS/2:ETS,1.0079016127274318,macroglial
pseudobulk_289,ETS/2:ETS,1.8744403871241906,neuronal
pseudobulk_290,ETS/2:ETS,1.940589686506422,endothelial
pseudobulk_291,ETS/2:ETS,1.152040815341019,neuronal
pseudobulk_292,ETS/2:ETS,1.8644255421822842,macroglial
pseudobulk_293,ETS/2:ETS,1.0875845791888366,neuronal
pseudobulk_294,ETS/2:ETS,1.2744560971186676,macroglial
pseudobulk_295,ETS/2:ETS,1.4547525845409783,endothelial
pseudobulk_296,ETS/2:ETS,1.9221885139995667,endothelial
pseudobulk_297,ETS/2:ETS,0.993111788768141,neuronal
pseudobulk_298,ETS/2:ETS,1.8681379879999385,macroglial
pseudobulk_299,ETS/2:ETS,1.7847222922136945,macroglial
pseudobulk_300,ETS/2:ETS,1.2314674042208877,macroglial
pseudobulk_301,ETS/2:ETS,1.5346368776517851,pericyte
pseudobulk_302,ETS/2:ETS,1.765373934700614,endothelial
pseudobulk_303,ETS/2:ETS,1.2735421903780604,macroglial
pseudobulk_304,ETS/2:ETS,1.3156691536132663,macroglial
pseudobulk_305,ETS/2:ETS,1.809056812257035,endothelial
pseudobulk_306,ETS/2:ETS,1.3662670639387158,macroglial
pseudobulk_307,ETS/2:ETS,0.9191339978933628,macroglial
pseudobulk_308,ETS/2:ETS,2.1946020940085815,endothelial
pseudobulk_309,ETS/2:ETS,1.598015921397172,macroglial
pseudobulk_310,ETS/2:ETS,1.399596351979192,macroglial
pseudobulk_311,ETS/2:ETS,1.387920686232968,macroglial
pseudobulk_312,ETS/2:ETS,1.3487706289743013,macroglial
pseudobulk_313,ETS/2:ETS,1.4185147584357711,macroglial
pseudobulk_314,ETS/2:ETS,1.8054388578529992,endothelial
pseudobulk_315,ETS/2:ETS,1.9412440346877653,connective
pseudobulk_316,ETS/2:ETS,3.0878282036865077,immune
pseudobulk_317,ETS/2:ETS,1.9729943365673477,endothelial
pseudobulk_318,ETS/2:ETS,1.7729906330641767,immune
pseudobulk_319,ETS/2:ETS,2.9954218775492274,immune
pseudobulk_320,ETS/2:ETS,2.631987554661459,immune
pseudobulk_321,ETS/2:ETS,2.26719022262841,endothelial
pseudobulk_322,ETS/2:ETS,2.8727594986557907,immune
pseudobulk_323,ETS/2:ETS,2.8161579838488193,immune
pseudobulk_324,ETS/2:ETS,2.7609533528884587,immune
pseudobulk_325,ETS/2:ETS,1.9723085661535098,connective
pseudobulk_326,ETS/2:ETS,2.4673918715561687,immune
pseudobulk_327,ETS/2:ETS,1.895143903064303,connective
pseudobulk_328,ETS/2:ETS,1.5348799696948792,connective
pseudobulk_329,ETS/2:ETS,3.2006409224122705,immune
pseudobulk_330,ETS/2:ETS,2.6481343829364,immune
pseudobulk_331,ETS/2:ETS,2.76856551181117,immune
pseudobulk_332,ETS/2:ETS,1.154301840986586,connective
pseudobulk_333,ETS/2:ETS,2.9465528205328093,immune
pseudobulk_334,ETS/2:ETS,2.973353806084554,immune
pseudobulk_335,ETS/2:ETS,1.6785779174824658,immune
pseudobulk_336,ETS/2:ETS,2.311617433762871,immune
pseudobulk_337,ETS/2:ETS,2.0744326651183598,endothelial
pseudobulk_338,ETS/2:ETS,1.7883540639595545,connective
pseudobulk_339,ETS/2:ETS,2.756350685674982,immune
pseudobulk_340,ETS/2:ETS,2.010965506313363,endothelial
pseudobulk_341,ETS/2:ETS,3.0391131077631086,immune
pseudobulk_342,ETS/2:ETS,1.957815927162295,connective
pseudobulk_343,ETS/2:ETS,2.1254066678520704,connective
pseudobulk_344,ETS/2:ETS,1.936335388716538,connective
pseudobulk_345,ETS/2:ETS,2.273938841448393,immune
pseudobulk_346,ETS/2:ETS,2.0014454698248243,immune
pseudobulk_347,ETS/2:ETS,2.2412768903595808,immune
pseudobulk_348,ETS/2:ETS,2.212231213634363,immune
pseudobulk_349,ETS/2:ETS,2.326524534095364,immune
pseudobulk_350,ETS/2:ETS,2.57907609228277,immune
pseudobulk_351,ETS/2:ETS,1.6622527896179178,endothelial
pseudobulk_352,ETS/2:ETS,2.917929160830675,immune
pseudobulk_353,ETS/2:ETS,1.9459635702951295,connective
pseudobulk_354,ETS/2:ETS,3.0482557924697122,immune
pseudobulk_355,ETS/2:ETS,2.772394744606566,immune
pseudobulk_356,ETS/2:ETS,1.5244956307869812,immune
pseudobulk_357,ETS/2:ETS,1.5901799530984084,connective
pseudobulk_358,ETS/2:ETS,2.0293260512698845,endothelial
pseudobulk_359,ETS/2:ETS,2.6875042696483376,immune
pseudobulk_360,ETS/2:ETS,2.8131324676432943,immune
pseudobulk_361,ETS/2:ETS,2.5385958522692764,immune
pseudobulk_362,ETS/2:ETS,1.8114610929769646,connective
pseudobulk_363,ETS/2:ETS,3.119949262923905,immune
